Trained,Pruning Percentage,Perplexity,ROGUE-L F1 Score,TTFT (s),Run Time (s),Output Tokens,Time per Output Token (s)
0.0,35.0%,324308.9386295512,1.0,0.013747956499999998,0.457685245,502.0,0.00091172359561745
1.0,37.5%,9296953.534756035,1.0,0.013752695,0.4444195945,502.0,0.0008852979970119
0.0,37.5%,294854.76787190174,1.0,0.013618437,0.4585721805,502.0,0.00091349039940235
1.0,40.0%,11984142.213052498,1.0,0.013389499499999999,0.44185229800000003,502.0,0.0008801838605577499
0.0,40.0%,304660.0533357742,1.0,0.013649525999999999,0.460009016,502.0,0.0009163526215139001
1.0,42.5%,16520531.637041586,1.0,0.013408380000000001,0.44336632899999995,502.0,0.0008831998585657
0.0,42.5%,313871.26658515114,1.0,0.0133176795,0.457231622,502.0,0.00091081996414335
1.0,45.0%,13335361.223664561,1.0,0.013532324,0.44302543549999995,502.0,0.00088252078784855
0.0,45.0%,315097.7253801743,1.0,0.0133853065,0.45734188099999995,502.0,0.0009110396035856
1.0,47.5%,14005715.91053161,1.0,0.0136883595,0.445466432,502.0,0.00088738333067725
0.0,47.5%,304065.98112127866,1.0,0.0142467145,0.458170957,502.0,0.0009126911494023
1.0,50.0%,9477696.45530111,1.0,0.01346376,0.440536457,502.0,0.0008775626633465499
0.0,50.0%,334114.2240934237,1.0,0.013430827999999999,0.45731482,502.0,0.0009109856972111001
1.0,52.5%,11008781.898911867,1.0,0.014022862,0.44599626400000003,502.0,0.0008884387729083
0.0,52.5%,324308.9386295512,1.0,0.013384700499999999,0.457129239,502.0,0.0009106160139441999
1.0,55.0%,13849003.320022551,1.0,0.0140309965,0.441605933,502.0,0.00087969309362545
0.0,55.0%,334114.2240934237,1.0,0.013862308,0.4564980275,502.0,0.0009093586205179
1.0,57.5%,17606556.178494357,1.0,0.013485200499999999,0.4433335975,502.0,0.00088313465637445
0.0,57.5%,323676.5520490236,1.0,0.013441013,0.45583337349999997,502.0,0.0009080346085657001
1.0,60.0%,10575968.383152127,1.0,0.014389520499999999,0.44169463600000003,502.0,0.0008798697928286501
0.0,60.0%,334114.2240934237,1.0,0.013481889,0.4589229625,502.0,0.0009141891683266
1.0,62.5%,8996183.83496679,1.0,0.013727139999999999,0.4426052975,502.0,0.0008816838595617
0.0,62.5%,296006.9192849491,1.0,0.013396739,0.45750652199999997,502.0,0.0009113675737051
1.0,65.0%,11984142.213052498,1.0,0.0155146815,0.444053779,502.0,0.0008845692808764
0.0,65.0%,334114.2240934237,1.0,0.014431776,0.4581755005,502.0,0.00091270020019915
1.0,67.5%,9177500.703809435,1.0,0.013413531,0.4402087455,502.0,0.0008769098515936
0.0,67.5%,344551.8961378237,1.0,0.0132077975,0.45755481600000003,502.0,0.0009114637768924
1.0,70.0%,14772325.614929155,1.0,0.0135002245,0.44519681099999997,502.0,0.0008868462370517499
0.0,70.0%,334114.2240934237,1.0,0.013502895000000001,0.4570947195,502.0,0.00091054724999995
1.0,72.5%,20903771.8305569,1.0,0.013745879499999999,0.4424705005,502.0,0.0008814153396414
0.0,72.5%,355662.7401930894,1.0,0.013381826,0.4557534725,502.0,0.0009078754432270499
1.0,75.0%,80290517.69422439,1.0,0.013423475,0.4416101135,502.0,0.0008797014213147
0.0,75.0%,323676.5520490236,1.0,0.0133890745,0.45552639699999997,502.0,0.0009074231015935501
1.0,77.5%,70322960.45916548,1.0,0.013962388999999999,0.44126940049999996,502.0,0.00087902271015935
0.0,77.5%,334114.2240934237,1.0,0.013384732,0.455390815,502.0,0.0009071530179282
1.0,80.0%,42976417.197539814,1.0,0.013426836,0.44118911299999997,502.0,0.00087886277490035
0.0,80.0%,313871.26658515114,1.0,0.0134298975,0.4557940285,502.0,0.0009079562320717
1.0,82.5%,54808858.46724181,1.0,0.013413722,0.439100231,502.0,0.0008747016553784499
0.0,82.5%,334114.2240934237,1.0,0.013475277,0.454678244,502.0,0.0009057335537848499
1.0,85.0%,48297992.96736117,1.0,0.0135132645,0.442330986,502.0,0.0008811374223107
0.0,85.0%,296006.9192849491,1.0,0.013602346000000001,0.45471946799999996,502.0,0.00090581567330675
1.0,87.5%,15947708.682107685,1.0,0.0133873075,0.4377715925,502.0,0.0008720549651394
0.0,87.5%,323676.5520490236,1.0,0.0142230405,0.46797367749999996,502.0,0.00093221848107565
1.0,90.0%,189245370.89561045,1.0,0.013478608,0.4448421315,502.0,0.0008861397041832
0.0,90.0%,334114.2240934237,1.0,0.0133952155,0.458448345,502.0,0.0009132437151394
1.0,92.5%,9748559.692801073,1.0,0.013235463999999999,0.44123693399999997,502.0,0.00087895803585655
0.0,92.5%,304660.0533357742,1.0,0.0134188965,0.457778229,502.0,0.0009119088227091
1.0,95.0%,1743283.2709406426,1.0,0.013375268499999999,0.445321408,502.0,0.00088709443824695
0.0,95.0%,309426.5682229935,1.0,0.013869126499999999,0.4547797885,502.0,0.0009059358336653001
1.0,97.5%,944363.181611482,1.0,0.0136790955,0.44046797000000004,502.0,0.0008774262350597
0.0,97.5%,335419.78268481686,1.0,0.013340738500000001,0.4542454815,502.0,0.00090487147709155
