Trained,Pruning Percentage,Perplexity,ROGUE-L F1 Score,TTFT (s),Run Time (s),Output Tokens,Time per Output Token (s)
0.0,25.0%,355662.7401930894,1.0,0.0134633805,0.4861722615,715.0,0.00067996120489505
1.0,27.5%,6828376.17805498,1.0,0.0142464475,0.475746755,715.0,0.00066538007692305
0.0,27.5%,345225.06814868934,1.0,0.013645841499999999,0.4879969455,715.0,0.0006825132104894499
1.0,30.0%,15221052.484440306,1.0,0.0136716495,0.4750309875,715.0,0.00066437900349645
0.0,30.0%,313871.26658515114,1.0,0.013656597,0.489004358,715.0,0.00068392217902095
1.0,32.5%,7137904.498395442,1.0,0.0142610295,0.47341662549999997,715.0,0.0006621211545454
0.0,32.5%,345225.06814868934,1.0,0.0137186385,0.486928958,715.0,0.00068101952167825
1.0,35.0%,11551328.697292756,1.0,0.013814634499999999,0.472924212,715.0,0.0006614324643355999
0.0,35.0%,304065.98112127866,1.0,0.013818242,0.4923768275,715.0,0.00068863891958035
1.0,37.5%,9518271.503792077,1.0,0.013789537000000001,0.471961553,715.0,0.0006600860881118
0.0,37.5%,355662.7401930894,1.0,0.015173654000000002,0.4879398705,715.0,0.0006824333853146
1.0,40.0%,8399845.120055728,1.0,0.0136921685,0.4707268235,715.0,0.00065835919370625
0.0,40.0%,313871.26658515114,1.0,0.013939746499999999,0.48683123149999996,715.0,0.0006808828412587
1.0,42.5%,15870555.31811233,1.0,0.0141293205,0.47285573000000003,715.0,0.0006613366853146501
0.0,42.5%,315097.7253801743,1.0,0.0144753005,0.496005991,715.0,0.0006937146727271999
1.0,45.0%,8955623.700233467,1.0,0.013642564499999999,0.4688435245,715.0,0.0006557252090908499
0.0,45.0%,344551.8961378237,1.0,0.013758033,0.481387577,715.0,0.00067326933846145
1.0,47.5%,10148051.142168157,1.0,0.013864259,0.4712937945,715.0,0.0006591521601398
0.0,47.5%,306444.5913293491,1.0,0.013615869,0.48542195499999996,715.0,0.0006789118251748
1.0,50.0%,9856936.291099831,1.0,0.013783922,0.472954339,715.0,0.00066147459999995
0.0,50.0%,334114.2240934237,1.0,0.013991874500000001,0.49137605149999997,715.0,0.0006872392328670499
1.0,52.5%,8955623.700233467,1.0,0.0141330715,0.4759721865,715.0,0.0006656953657342
0.0,52.5%,344551.8961378237,1.0,0.0134884985,0.4858568765,715.0,0.00067952010699295
1.0,55.0%,13908944.16222909,1.0,0.01357621,0.4682320315,715.0,0.0006548699741258
0.0,55.0%,323676.5520490236,1.0,0.014314887500000002,0.491249113,715.0,0.0006870616965034
1.0,57.5%,11008781.898911867,1.0,0.013533048,0.4701451465,715.0,0.00065754565944055
0.0,57.5%,334114.2240934237,1.0,0.01343405,0.4845178695,715.0,0.00067764736993005
1.0,60.0%,11169372.110238036,1.0,0.013499649499999999,0.4737035005,715.0,0.0006625223783216501
0.0,60.0%,313871.26658515114,1.0,0.0150789785,0.48917576,715.0,0.00068416190209785
1.0,62.5%,11499223.864761433,1.0,0.013612157,0.474570386,715.0,0.0006637348055943499
0.0,62.5%,323676.5520490236,1.0,0.015441259,0.4887513845,715.0,0.0006835683699299999
1.0,65.0%,6552074.266055759,1.0,0.015673858500000002,0.47328907600000003,715.0,0.0006619427636363
0.0,65.0%,324308.9386295512,1.0,0.013384417499999999,0.48480858299999996,715.0,0.0006780539622377501
1.0,67.5%,6414649.080533212,1.0,0.014621179500000001,0.473084802,715.0,0.00066165706573425
0.0,67.5%,304065.98112127866,1.0,0.013384422,0.480723715,715.0,0.0006723408601398
1.0,70.0%,27010466.543149576,1.0,0.0137270795,0.4721202755,715.0,0.00066030807762235
0.0,70.0%,323676.5520490236,1.0,0.013344356,0.4812690895,715.0,0.0006731036216782501
1.0,72.5%,23619014.54161859,1.0,0.013501738999999999,0.4654790775,715.0,0.00065101968881115
0.0,72.5%,334114.2240934237,1.0,0.01329858,0.490973243,715.0,0.00068667586433565
1.0,75.0%,48822663.81415788,1.0,0.013437372,0.471668287,715.0,0.0006596759258740499
0.0,75.0%,323676.5520490236,1.0,0.014398287999999999,0.48830444,715.0,0.00068294327272725
1.0,77.5%,102054786.59441249,1.0,0.013451854499999999,0.4739871095,715.0,0.0006629190342657
0.0,77.5%,334114.2240934237,1.0,0.013385214,0.486582351,715.0,0.0006805347566433
1.0,80.0%,70273165.11080077,1.0,0.013419608999999999,0.47244438,715.0,0.0006607613706293501
0.0,80.0%,334114.2240934237,1.0,0.015604531500000001,0.4877438905,715.0,0.00068215928741255
1.0,82.5%,18103271.716385357,1.0,0.013389942500000002,0.4700422555,715.0,0.0006574017559440001
0.0,82.5%,345225.06814868934,1.0,0.014242243000000002,0.4864256095,715.0,0.0006803155377621999
1.0,85.0%,167222915.60844848,1.0,0.0137849445,0.4680756785,715.0,0.00065465129860135
0.0,85.0%,313871.26658515114,1.0,0.013865460999999999,0.4839701595,715.0,0.000676881341958
1.0,87.5%,79119747.06801601,1.0,0.013674826000000001,0.4695817195,715.0,0.0006567576496502999
0.0,87.5%,313871.26658515114,1.0,0.0137053435,0.48108262749999997,715.0,0.0006728428356642499
1.0,90.0%,242947305.889819,1.0,0.013592716,0.466124648,715.0,0.00065192258461535
0.0,90.0%,335419.78268481686,1.0,0.013702733500000001,0.484454355,715.0,0.0006775585384615
1.0,92.5%,12420088.009820107,1.0,0.0135265715,0.4744033565,715.0,0.00066350119790205
0.0,92.5%,324308.9386295512,1.0,0.013671033499999999,0.4904907155,715.0,0.00068600100069925
1.0,95.0%,1276524.820706359,1.0,0.0135837835,0.47482912600000005,715.0,0.00066409667972025
0.0,95.0%,334114.2240934237,1.0,0.0136963565,0.4894820555,715.0,0.00068459028741255
1.0,97.5%,955474.0256667477,1.0,0.0136276065,0.4746402295,715.0,0.00066383248881115
0.0,97.5%,323676.5520490236,1.0,0.01366908,0.48951129,715.0,0.00068463117482515
