Trained,Pruning Percentage,Perplexity,ROGUE-L F1 Score,TTFT (s),Run Time (s),Output Tokens,Time per Output Token (s)
0.0,40.0%,334114.2240934237,1.0,0.0112480065,0.449411809,591.0,0.000760426072758
1.0,42.5%,9388418.066349331,1.0,0.011246313,0.433970478,591.0,0.0007342986091369999
0.0,42.5%,304660.0533357742,1.0,0.011349222999999999,0.447026934,591.0,0.0007563907512689999
1.0,45.0%,9878860.032198897,1.0,0.011303266499999999,0.43578452,591.0,0.00073736805414545
0.0,45.0%,323676.5520490236,1.0,0.011287856499999999,0.4487740655,591.0,0.0007593469805414
1.0,47.5%,11499223.864761433,1.0,0.0113420395,0.43243522349999997,591.0,0.00073170088578675
0.0,47.5%,313871.26658515114,1.0,0.0113850055,0.442902458,591.0,0.0007494119424703
1.0,50.0%,15110943.941682838,1.0,0.011246659499999999,0.43447188400000003,591.0,0.0007351470118443
0.0,50.0%,334114.2240934237,1.0,0.011155532,0.4453407285,591.0,0.0007535376116751
1.0,52.5%,12360000.90952393,1.0,0.011524901,0.43557525799999997,591.0,0.0007370139729272001
0.0,52.5%,313871.26658515114,1.0,0.011339855499999999,0.447431364,591.0,0.00075707506598975
1.0,55.0%,10832296.605240462,1.0,0.0115952985,0.434343696,591.0,0.00073493011167505
0.0,55.0%,323676.5520490236,1.0,0.011391097499999999,0.446486036,591.0,0.0007554755262267
1.0,57.5%,15760898.56122276,1.0,0.0113591875,0.4340376145,591.0,0.00073441220727575
0.0,57.5%,323676.5520490236,1.0,0.011124439,0.44748271100000003,591.0,0.0007571619475464501
1.0,60.0%,11246342.21966305,1.0,0.011391899,0.4343851745,591.0,0.00073500029526225
0.0,60.0%,334114.2240934237,1.0,0.0112254395,0.4431172875,591.0,0.00074977544416235
1.0,62.5%,10272313.848896664,1.0,0.011345381500000001,0.43223069999999997,591.0,0.00073135482233495
0.0,62.5%,315097.7253801743,1.0,0.0111753845,0.44326659,591.0,0.0007500280710658999
1.0,65.0%,15784324.370232048,1.0,0.01131025,0.4305224435,591.0,0.00072846437140435
0.0,65.0%,323676.5520490236,1.0,0.011291009,0.4464804145,591.0,0.0007554660143823499
1.0,67.5%,5716011.905031589,1.0,0.011211623,0.43212603650000003,591.0,0.0007311777267343001
0.0,67.5%,334114.2240934237,1.0,0.0118838265,0.44234858050000003,591.0,0.0007484747554991
1.0,70.0%,21354841.05163905,1.0,0.0142427235,0.43327661500000003,591.0,0.00073312456006765
0.0,70.0%,334114.2240934237,1.0,0.0111490445,0.4464339275,591.0,0.0007553873561759
1.0,72.5%,23555076.048685476,1.0,0.011248137,0.4354031745,591.0,0.0007367227994923
0.0,72.5%,324308.9386295512,1.0,0.011254344,0.44510253099999997,591.0,0.00075313457021995
1.0,75.0%,48698660.665746786,1.0,0.0112038335,0.4314235075,591.0,0.00072998901438235
0.0,75.0%,323676.5520490236,1.0,0.013221966,0.44368047450000003,591.0,0.0007507283832487
1.0,77.5%,101848780.4509431,1.0,0.011104846,0.42878484699999997,591.0,0.0007255242758036501
0.0,77.5%,355662.7401930894,1.0,0.011284566999999999,0.43661858600000003,591.0,0.0007387793333332999
1.0,80.0%,62156368.534878395,1.0,0.011163663,0.432345647,591.0,0.0007315493181048499
0.0,80.0%,334114.2240934237,1.0,0.011135214000000001,0.443204735,591.0,0.0007499234094754
1.0,82.5%,14366938.26543449,1.0,0.011163813,0.429910431,591.0,0.0007274288172587999
0.0,82.5%,323676.5520490236,1.0,0.011144967,0.4435601835,591.0,0.0007505248451776
1.0,85.0%,130375755.0592749,1.0,0.0111856195,0.429449239,591.0,0.0007266484585448
0.0,85.0%,345225.06814868934,1.0,0.011164574,0.4445298485,591.0,0.00075216556429775
1.0,87.5%,61747754.46853838,1.0,0.011185599000000001,0.43381153,591.0,0.0007340296615904499
0.0,87.5%,315097.7253801743,1.0,0.011207255,0.4406067595,591.0,0.0007455275118443
1.0,90.0%,189363439.09693447,1.0,0.011608538,0.428628976,591.0,0.0007252605346869
0.0,90.0%,304065.98112127866,1.0,0.011126878,0.4379688215,591.0,0.0007410639957698
1.0,92.5%,4476217.85522527,1.0,0.014933916500000002,0.4327869685,591.0,0.0007322960549915
0.0,92.5%,334114.2240934237,1.0,0.011093453999999999,0.4407102725,591.0,0.00074570266074445
1.0,95.0%,1885168.7116215331,1.0,0.0114789885,0.4316277885,591.0,0.00073033466751265
0.0,95.0%,323676.5520490236,1.0,0.0111606915,0.4405524715,591.0,0.00074543565397625
1.0,97.5%,1103590.9243597214,1.0,0.011203162,0.4270741785,591.0,0.0007226297436548001
0.0,97.5%,366773.5842483551,1.0,0.011135329,0.440486794,591.0,0.00074532452453465
