Trained,Pruning Percentage,Perplexity,ROGUE-L F1 Score,TTFT (s),Run Time (s),Output Tokens,Time per Output Token (s)
1.0,80.0%,42976417.197539814,1.0,0.013446376,0.47829922999999996,895.0,0.0005344125474860001
0.0,80.0%,323676.5520490236,1.0,0.013882074500000001,0.49665199400000004,895.0,0.0005549184290502499
1.0,82.5%,6345078.680296363,1.0,0.0136635165,0.479194146,895.0,0.00053541245363125
0.0,82.5%,313871.26658515114,1.0,0.0134205575,0.49177432050000003,895.0,0.00054946851452505
1.0,85.0%,79576921.46499944,1.0,0.013362793500000001,0.47931925799999997,895.0,0.00053555224357535
0.0,85.0%,335419.78268481686,1.0,0.013411746,0.499490633,895.0,0.0005580900927373499
1.0,87.5%,54595788.45423166,1.0,0.01341387,0.479964764,895.0,0.00053627347932955
0.0,87.5%,313871.26658515114,1.0,0.017706721,0.4999656045,895.0,0.0005586207871508
1.0,90.0%,242995866.2204624,1.0,0.0134730965,0.4846258915,895.0,0.0005414814430167499
0.0,90.0%,304065.98112127866,1.0,0.013380451500000001,0.505464855,895.0,0.00056476520111725
1.0,92.5%,5971822.090009273,1.0,0.013525095,0.480069847,895.0,0.00053639089050275
0.0,92.5%,334114.2240934237,1.0,0.013902493,0.4928663995,895.0,0.0005506887145251
1.0,95.0%,1290791.426874174,1.0,0.013471894,0.47589115449999997,895.0,0.00053172196033515
0.0,95.0%,323676.5520490236,1.0,0.0135321035,0.490465838,895.0,0.000548006522905
1.0,97.5%,1306767.0882649356,1.0,0.013425932500000001,0.47717633800000003,895.0,0.0005331579195530501
0.0,97.5%,323676.5520490236,1.0,0.01352223,0.49091189599999996,895.0,0.0005485049117318
