Trained,Pruning Percentage,Perplexity,ROGUE-L F1 Score,TTFT (s),Run Time (s),Output Tokens,Time per Output Token (s)
0.0,75.0%,324308.9386295512,1.0,0.011956698,0.47034250499999997,873.0,0.0005387657560137
1.0,77.5%,43690013.42676477,1.0,0.013634254,0.459747547,873.0,0.00052662949255435
0.0,77.5%,355662.7401930894,1.0,0.011954804,0.47258827449999996,873.0,0.00054133822966775
1.0,80.0%,29573661.83582954,1.0,0.0118329695,0.4571826705,873.0,0.00052369148969065
0.0,80.0%,345225.06814868934,1.0,0.011957801,0.4736213155,873.0,0.0005425215526918
1.0,82.5%,37882610.820317246,1.0,0.011942214999999999,0.456182129,873.0,0.0005225453940435
0.0,82.5%,324308.9386295512,1.0,0.0122160345,0.469191013,873.0,0.0005374467502863
1.0,85.0%,130409978.86833963,1.0,0.011983113,0.452641238,873.0,0.00051848939060705
0.0,85.0%,334114.2240934237,1.0,0.011844966,0.46734152100000004,873.0,0.0005353282027491
1.0,87.5%,17985892.95404744,1.0,0.011867424500000001,0.453726533,873.0,0.0005197325693012
0.0,87.5%,355662.7401930894,1.0,0.012010745,0.46777069,873.0,0.00053581980526915
1.0,90.0%,189422014.03667846,1.0,0.011925844500000001,0.45351961100000004,873.0,0.0005194955452462501
0.0,90.0%,306444.5913293491,1.0,0.012157616999999999,0.4700373335,873.0,0.00053841618957615
1.0,92.5%,61677097.586003564,1.0,0.0139000365,0.4540395195,873.0,0.0005200910876287999
0.0,92.5%,306444.5913293491,1.0,0.011927471,0.467638007,873.0,0.0005356678201603501
1.0,95.0%,1096096.1503258692,1.0,0.012023457500000001,0.4538106755,873.0,0.0005198289524627
0.0,95.0%,304065.98112127866,1.0,0.011908295499999999,0.47192590349999997,873.0,0.00054057949999995
1.0,97.5%,824186.3694376899,1.0,0.012148233500000001,0.457730638,873.0,0.0005243191729667
0.0,97.5%,335419.78268481686,1.0,0.011833423499999999,0.467551583,873.0,0.00053556882359675
